episode,steps,reward,reward100,reward50,reward10,mean_s_q,mean_t_q,mean_td_error,mean_h_error,action_count0,mean_wg,median_wg,max_wg,min_wg
2728,493523,-0.0415666666667,-9.4,-10.7,-11.5,-2.28828,-2.23637,-0.0165786,0.0314571,181,1.53868e-06,3.85997e-07,1.277e-05,0.0
2732,494247,-0.0014,-9.4,-10.6,-9.1,-2.24168,-2.19831,-0.0132673,0.0306001,181,3.38965e-06,8.6768e-07,2.80468e-05,0.0
2736,494971,-0.0003,-9.4,-9.7,-8.4,-2.38115,-2.32614,-0.0110869,0.0354456,181,1.25634e-06,4.00417e-07,7.86698e-06,0.0
2740,495695,-0.0016,-9.5,-9.3,-10.7,-2.26088,-2.21119,-0.00224415,0.0294649,181,1.24473e-06,3.42459e-07,1.07473e-05,0.0
2744,496419,-0.0172,-9.6,-10.0,-11.1,-2.66536,-2.5871,-0.0211969,0.0466493,181,2.15867e-06,6.28174e-07,2.20159e-05,0.0
2748,497143,-0.0022,-9.5,-10.1,-11.0,-2.35592,-2.31804,-0.0164345,0.0287813,181,1.87693e-06,5.52237e-07,1.23497e-05,0.0
2752,497867,-0.0007,-9.5,-9.8,-7.8,-2.27608,-2.22416,-0.0171504,0.0372277,181,1.26358e-06,3.6035e-07,1.01184e-05,0.0
2756,498591,-0.299566666667,-9.7,-10.1,-9.7,-2.45026,-2.39523,-0.002579,0.0358337,181,1.76865e-06,5.41454e-07,1.26191e-05,0.0
2760,499315,-0.0188,-9.6,-10.5,-12.8,-2.51921,-2.43339,-0.0171913,0.0348992,181,2.10428e-06,5.94344e-07,2.02856e-05,0.0
2764,500039,-0.001,-9.9,-10.8,-14.3,-2.14657,-2.07019,-0.0235132,0.0405947,181,1.238e-06,3.19972e-07,1.01191e-05,0.0
2768,500763,-0.0005,-10.0,-10.1,-8.1,-2.18988,-2.15963,-0.0198456,0.0330501,181,7.79691e-07,2.02876e-07,5.45033e-06,0.0
2772,501487,-0.00666666666667,-10.1,-10.0,-7.8,-2.36025,-2.29892,-0.0126818,0.0340445,181,8.65866e-07,2.51577e-07,6.56794e-06,0.0
2776,502211,-0.0695666666667,-10.4,-10.1,-11.0,-2.33823,-2.27709,-0.00577603,0.0355297,181,1.57119e-06,5.13191e-07,1.24071e-05,0.0
2780,502935,-0.0029,-10.4,-10.2,-10.1,-2.21628,-2.15471,-0.0310863,0.0377632,181,5.00087e-07,1.60492e-07,4.17788e-06,0.0
2784,503659,-0.160033333333,-9.9,-9.8,-8.6,-2.22675,-2.18666,-0.0268425,0.0391032,181,1.93973e-06,5.63489e-07,1.05918e-05,0.0
2788,504383,-0.0509666666667,-9.6,-9.9,-7.0,-2.43391,-2.38002,-0.0182701,0.0490924,181,1.8778e-06,5.55315e-07,1.10746e-05,0.0
2792,505107,-0.0015,-9.6,-9.5,-9.6,-2.45424,-2.39272,-0.00867751,0.0355241,181,1.1157e-06,3.52831e-07,7.46011e-06,0.0
2796,505831,-0.0145333333333,-9.7,-9.5,-10.2,-2.18534,-2.11391,-0.0283566,0.0354412,181,9.38927e-07,2.52801e-07,6.62661e-06,0.0
2800,506555,-0.0966666666667,-9.9,-10.0,-11.4,-2.18217,-2.13399,-0.00266457,0.0363792,181,1.16202e-06,3.7273e-07,7.86992e-06,0.0
2804,507279,-0.0033,-9.9,-10.2,-10.7,-2.12925,-2.07386,-0.00329048,0.0197618,181,1.83458e-06,5.66671e-07,1.29641e-05,0.0
2808,508003,-0.002,-10.2,-9.9,-13.7,-2.25037,-2.17951,-0.000961552,0.0377888,181,1.0116e-06,3.01071e-07,6.88275e-06,0.0
2812,508727,-0.0026,-10.2,-9.5,-9.8,-2.20275,-2.11451,-0.0219341,0.041108,181,2.39011e-06,7.02831e-07,1.6795e-05,0.0
2816,509451,-0.1018,-10.2,-9.6,-10.5,-2.03081,-1.98899,-0.0169776,0.0280027,181,1.38709e-06,3.59894e-07,1.31352e-05,0.0
2820,510175,-0.0125,-10.2,-10.5,-12.6,-2.41189,-2.31311,-0.0376271,0.0489895,181,8.96658e-07,2.89808e-07,6.4866e-06,0.0
2824,510899,-0.0123666666667,-10.5,-11.0,-15.7,-2.51928,-2.41864,-0.0332245,0.0557414,181,1.01403e-06,3.29227e-07,8.29058e-06,0.0
2828,511623,-0.0015,-10.2,-10.3,-9.2,-2.28657,-2.23219,-0.0258122,0.0401819,181,4.58085e-07,1.66097e-07,3.21857e-06,0.0
2832,512347,-0.0015,-10.2,-10.7,-8.8,-2.07625,-2.0284,-0.0200954,0.0447952,181,7.21458e-07,2.24789e-07,5.62644e-06,0.0
2836,513071,-0.0105,-10.4,-11.0,-9.1,-2.10453,-2.02022,-0.0136044,0.0470162,181,6.40403e-07,1.97569e-07,6.37783e-06,0.0
2840,513795,-0.248733333333,-10.3,-11.2,-10.6,-2.41867,-2.35044,-0.0146045,0.0427968,181,7.68031e-07,2.47397e-07,5.19636e-06,0.0
2844,514519,-0.0013,-10.1,-10.9,-10.8,-2.48323,-2.42135,-0.0170467,0.0342472,181,1.765e-06,5.43306e-07,1.1994e-05,0.0
2848,515243,-0.231,-10.9,-12.4,-16.9,-2.80544,-2.69913,0.00164237,0.0442095,181,2.21024e-06,7.27911e-07,1.74067e-05,0.0
2852,515967,-0.0013,-11.1,-11.8,-16.9,-2.50985,-2.40463,-0.0150222,0.0236869,181,1.30809e-06,3.46928e-07,1.70421e-05,0.0
2856,516691,-0.0035,-11.7,-13.8,-25.4,-2.84288,-2.72224,-0.0203154,0.0503424,181,2.13094e-06,6.98564e-07,1.40636e-05,0.0
2860,517415,-0.0002,-11.8,-13.9,-18.4,-2.62736,-2.53712,-0.0148618,0.0441726,181,1.88417e-06,5.41656e-07,1.57994e-05,0.0
2864,518139,-0.0656333333333,-11.5,-13.5,-11.0,-2.12321,-2.07033,-0.0237286,0.0434232,181,1.32817e-06,3.90785e-07,8.82656e-06,0.0
2868,518863,-0.0003,-11.6,-12.5,-7.5,-2.09658,-2.05454,-0.0254178,0.0345898,181,9.14415e-07,2.47568e-07,7.04624e-06,0.0
2872,519587,-0.0158666666667,-11.5,-12.5,-8.0,-2.29583,-2.24481,-0.0267007,0.0379973,181,1.28779e-06,3.70099e-07,1.06304e-05,0.0
2876,520311,-0.1474,-11.4,-12.3,-8.3,-2.4357,-2.38704,-0.0202658,0.0581681,181,1.47163e-06,4.38177e-07,1.28554e-05,0.0
2880,521035,-0.0003,-11.5,-12.4,-7.3,-2.70893,-2.63551,-0.0343328,0.0502937,181,1.56723e-06,5.12861e-07,1.06964e-05,0.0
2884,521759,-0.006,-12.0,-13.6,-14.8,-2.94602,-2.84417,-0.017869,0.0566787,181,2.66721e-06,9.10008e-07,1.67645e-05,0.0
2888,522483,-0.0005,-11.9,-12.9,-10.9,-2.48254,-2.42281,-0.0246866,0.0337974,181,9.67159e-07,2.9445e-07,8.31046e-06,0.0
2892,523207,-0.0013,-11.8,-12.8,-10.6,-2.60815,-2.55321,-0.0314069,0.062307,181,2.91022e-06,9.6698e-07,2.83747e-05,0.0
2896,523931,-0.0019,-11.9,-13.1,-8.8,-2.99129,-2.92429,-0.0261053,0.0563622,181,1.94851e-06,6.35587e-07,1.54876e-05,0.0
2900,524655,-0.0003,-12.2,-12.0,-14.2,-2.92281,-2.82966,-0.0170881,0.0393185,181,1.77216e-06,6.02015e-07,1.08871e-05,0.0
2904,525379,-0.0007,-12.4,-11.4,-17.2,-2.86198,-2.75307,-0.0313361,0.0646075,181,1.14288e-06,3.22446e-07,1.23199e-05,0.0
2908,526103,-0.0366,-12.1,-10.7,-12.9,-2.60011,-2.53555,-0.0491832,0.0630308,181,8.71273e-07,2.47367e-07,6.05338e-06,0.0
2912,526827,-0.0008,-12.1,-10.6,-7.7,-2.4222,-2.34896,-0.0501628,0.0622065,181,8.72014e-07,2.57562e-07,5.64559e-06,0.0
2916,527551,-0.0002,-12.1,-10.6,-6.9,-2.35579,-2.2974,-0.0353352,0.0462144,181,2.26495e-06,6.74066e-07,2.84605e-05,0.0
2920,528275,-0.0049,-11.6,-10.1,-6.3,-1.93198,-1.8847,-0.0250813,0.0294425,181,5.61627e-07,1.70345e-07,5.91606e-06,0.0
2924,528999,-0.220833333333,-11.2,-10.6,-7.8,-1.96406,-1.90876,-0.0297765,0.0482691,181,1.29408e-06,2.99855e-07,1.22019e-05,0.0
2928,529723,-0.111966666667,-11.5,-10.4,-8.3,-2.16952,-2.11411,-0.0145634,0.0325597,181,1.1369e-06,3.42013e-07,1.35033e-05,0.0
2932,530447,-0.0011,-11.5,-10.3,-9.5,-2.21859,-2.14687,-0.0355431,0.050813,181,7.58647e-07,2.22853e-07,6.46886e-06,0.0
2936,531171,-0.006,-11.5,-10.0,-10.1,-2.34132,-2.27258,-0.0191629,0.0660877,181,1.70049e-06,4.18884e-07,2.94498e-05,0.0
2940,531895,-0.0011,-11.3,-9.9,-8.7,-2.23307,-2.17717,-0.0254133,0.0357531,181,1.81744e-06,5.07233e-07,1.88784e-05,0.0
2944,532619,-0.0098,-11.2,-9.7,-7.6,-2.06029,-2.03046,-0.0135243,0.0342218,181,1.54922e-06,4.40062e-07,1.40056e-05,0.0
2948,533343,-0.0,-10.4,-8.8,-6.5,-2.27684,-2.23467,-0.0193903,0.0421515,181,2.14779e-06,6.06013e-07,2.13453e-05,0.0
2952,534067,-0.0004,-10.6,-8.4,-9.6,-2.39958,-2.30921,-0.0367313,0.0590135,181,2.6594e-06,8.18885e-07,2.35494e-05,0.0
2956,534791,-0.0062,-9.8,-8.4,-11.8,-2.35403,-2.27009,-0.0330784,0.0546273,181,6.12025e-07,1.84243e-07,3.99475e-06,0.0
2960,535515,-0.0019,-9.7,-8.8,-12.3,-2.42355,-2.37787,-0.00566474,0.035877,181,9.63455e-07,3.23976e-07,7.66508e-06,0.0
2964,536239,-0.0856666666667,-9.8,-9.1,-9.2,-2.56783,-2.51942,-0.00557652,0.0288733,181,1.19828e-06,3.61833e-07,8.50817e-06,0.0
2968,536963,-0.0001,-9.9,-9.1,-9.5,-2.19832,-2.14698,-0.014128,0.0385468,181,1.70614e-06,5.13649e-07,1.01525e-05,0.0
2972,537687,-0.265133333333,-9.8,-9.1,-8.7,-2.03586,-2.00711,-0.00391664,0.0337294,181,4.95058e-07,1.63009e-07,3.55382e-06,0.0
2976,538411,-0.0916666666667,-9.7,-8.9,-7.5,-2.23458,-2.20945,-0.00610637,0.0278731,181,2.04255e-06,6.37127e-07,2.0048e-05,0.0
2980,539135,-0.0017,-9.9,-9.4,-10.5,-2.27659,-2.23236,0.00355537,0.0311411,181,1.51312e-06,4.59152e-07,1.3365e-05,0.0
2984,539859,-0.001,-9.5,-9.5,-11.1,-2.48077,-2.4125,-0.0221833,0.0391674,181,6.13764e-07,2.10782e-07,3.97544e-06,0.0
2988,540583,-0.207233333333,-10.2,-10.4,-14.4,-2.58043,-2.48222,0.00728925,0.0406971,181,1.76243e-06,5.96411e-07,1.66694e-05,0.0
2992,541307,-0.0386333333333,-10.4,-11.0,-17.1,-2.73953,-2.60566,-0.0390221,0.0555627,181,2.36144e-06,6.4707e-07,2.61447e-05,0.0
2996,542031,-0.00206666666667,-10.8,-12.4,-20.4,-2.75658,-2.60473,-0.0294257,0.0695237,181,1.59578e-06,4.84714e-07,1.62033e-05,0.0
3000,542755,-0.0881666666667,-10.6,-12.5,-18.2,-2.8302,-2.73847,-0.0139436,0.0351851,181,1.32743e-06,3.75482e-07,1.57251e-05,0.0
3004,543479,-0.0182333333333,-10.3,-11.9,-14.6,-2.62885,-2.56328,-0.022326,0.0443866,181,1.3963e-06,3.93954e-07,1.09358e-05,0.0
3008,544203,-0.00343333333333,-10.3,-11.9,-9.5,-2.4479,-2.37682,-0.0430075,0.0467348,181,1.29225e-06,3.25278e-07,1.32552e-05,0.0
3012,544927,-0.0001,-10.3,-11.8,-7.0,-2.33386,-2.27674,-0.0361306,0.0526492,181,1.11109e-06,3.42618e-07,6.70445e-06,0.0
3016,545651,-0.0544,-10.4,-11.9,-9.3,-2.57318,-2.51003,-0.030647,0.0440629,181,1.27169e-06,3.97797e-07,1.10471e-05,0.0
3020,546375,-0.00663333333333,-10.4,-11.8,-8.3,-2.51595,-2.46804,-0.0272275,0.0441236,181,1.05938e-06,3.14142e-07,9.49592e-06,0.0
3024,547099,-0.1439,-11.0,-12.9,-15.1,-2.75962,-2.6515,-0.0100856,0.0573555,181,2.03289e-06,6.22841e-07,1.71972e-05,0.0
3028,547823,-0.0029,-11.0,-12.7,-13.8,-2.67049,-2.5682,-0.0385208,0.0624305,181,2.12542e-06,5.24543e-07,1.95799e-05,0.0
3032,548547,-0.0112333333333,-11.2,-13.1,-13.8,-2.91472,-2.82027,-0.0306527,0.0559938,181,1.98748e-06,5.30852e-07,1.89151e-05,0.0
3036,549271,-0.173533333333,-11.6,-13.8,-16.2,-2.75003,-2.62017,-0.0561081,0.070774,181,2.7432e-06,7.65781e-07,2.48624e-05,0.0
3040,549995,-0.0113,-11.7,-12.9,-12.6,-2.49996,-2.43841,-0.0421544,0.0632626,181,1.16266e-06,2.43591e-07,9.4684e-06,0.0
3044,550719,-0.2433,-12.6,-13.8,-15.7,-3.0485,-2.93355,-0.0179229,0.0583065,181,1.57789e-06,4.60576e-07,1.18594e-05,0.0
3048,551443,-0.0004,-12.4,-12.3,-14.8,-2.43653,-2.3867,-0.023452,0.04041,181,2.51438e-06,7.0567e-07,2.89382e-05,0.0
3052,552167,-0.0485,-12.7,-12.9,-13.3,-2.76946,-2.65132,-0.0421066,0.0673889,181,2.74829e-06,7.53174e-07,2.37681e-05,0.0
3056,552891,-0.0128,-13.0,-14.1,-16.3,-2.55351,-2.44755,-0.0229212,0.0470719,181,3.15855e-06,8.63729e-07,2.44784e-05,0.0
3060,553615,-0.0006,-12.7,-13.8,-12.5,-2.09917,-2.06894,-0.0250734,0.0288239,181,1.47392e-06,3.43395e-07,1.00262e-05,0.0
3064,554339,-0.0103,-12.5,-13.6,-4.6,-2.16104,-2.11831,-0.0265959,0.0445548,181,1.47881e-06,3.46772e-07,1.35477e-05,0.0
3068,555063,-0.0014,-12.6,-13.4,-6.9,-2.51077,-2.42706,-0.0545167,0.0640138,181,1.13454e-06,3.12999e-07,1.6596e-05,0.0
3072,555787,-0.0004,-12.7,-13.0,-8.5,-2.89849,-2.8545,-0.0141475,0.0653023,181,7.14614e-07,2.4005e-07,4.40774e-06,0.0
3076,556511,-0.0018,-12.7,-12.2,-6.9,-2.77275,-2.70442,-0.0382361,0.0614279,181,1.12304e-06,2.80006e-07,1.63411e-05,0.0
3080,557235,-0.387633333333,-12.3,-11.4,-7.8,-2.7885,-2.72982,-0.0443574,0.0656006,181,1.14706e-06,3.25081e-07,1.34801e-05,0.0
3084,557959,-0.0019,-12.3,-10.6,-8.0,-3.20516,-3.14448,-0.0317312,0.0561911,181,1.80906e-06,5.47826e-07,1.21471e-05,0.0
3088,558683,-0.0242666666667,-12.1,-11.3,-11.6,-2.60271,-2.52713,-0.0219986,0.04373,181,1.07937e-06,3.37885e-07,8.16207e-06,0.0
3092,559407,-0.0001,-11.9,-10.2,-11.9,-2.57818,-2.50814,-0.0388538,0.0511007,181,2.16726e-06,5.57735e-07,1.93744e-05,0.0
3096,560131,-0.0011,-11.2,-9.8,-7.4,-2.76789,-2.70135,-0.0535701,0.0685751,181,3.90791e-07,1.21594e-07,2.71899e-06,0.0
3100,560855,-0.0007,-11.3,-9.7,-10.2,-2.80714,-2.70976,-0.0547935,0.0785887,181,1.2122e-06,3.85149e-07,9.5195e-06,0.0
3104,561579,-0.1547,-11.4,-8.7,-10.6,-2.60459,-2.55004,-0.0103271,0.0371545,181,2.52223e-06,7.69934e-07,1.61475e-05,0.0
3108,562303,-0.00693333333333,-11.3,-8.9,-7.4,-2.24698,-2.20266,-0.00779136,0.0309529,181,1.08465e-06,3.03617e-07,9.67941e-06,0.0
3112,563027,-0.013,-11.3,-9.0,-8.4,-2.3098,-2.25473,-0.0241798,0.0465524,181,2.30023e-06,6.58815e-07,1.4615e-05,0.0
3116,563751,-0.0036,-11.4,-9.1,-9.5,-2.73207,-2.6824,-0.0248649,0.0484666,181,2.30108e-06,6.15962e-07,1.66115e-05,0.0
3120,564475,-0.0,-11.5,-9.6,-8.3,-2.57369,-2.52302,-0.0137322,0.0421846,181,1.32223e-06,3.72596e-07,1.14083e-05,0.0
3124,565199,-0.0119666666667,-11.0,-9.6,-9.5,-2.58248,-2.51707,-0.0166336,0.0391117,181,2.32245e-06,5.98452e-07,3.93369e-05,0.0
3128,565923,-0.0013,-10.8,-9.7,-9.1,-2.26753,-2.22409,-0.0130737,0.0305716,181,1.42527e-06,3.99397e-07,1.23144e-05,0.0
3132,566647,-0.0282666666667,-10.4,-9.2,-7.3,-2.21608,-2.20327,-0.0148505,0.0309403,181,1.57708e-06,3.88445e-07,1.44276e-05,0.0
3136,567371,-0.0015,-9.6,-8.0,-3.3,-2.22087,-2.19351,-0.0328638,0.0367618,181,1.21552e-06,2.85361e-07,8.26016e-06,0.0
3140,568095,-0.0078,-9.9,-8.6,-7.3,-2.62242,-2.58277,-0.00687009,0.0447161,181,6.20234e-07,1.93851e-07,5.29998e-06,0.0
3144,568819,-0.0003,-8.9,-7.9,-7.1,-2.39865,-2.36939,-0.02797,0.0416842,181,7.77574e-07,1.8386e-07,9.80283e-06,0.0
3148,569543,-0.0023,-9.1,-7.5,-6.2,-2.23257,-2.17627,-0.0314296,0.0459499,181,1.2187e-06,4.26368e-07,1.23036e-05,0.0
3152,570267,-0.0431666666667,-9.2,-9.0,-13.2,-2.80156,-2.69627,-0.0261205,0.0508398,181,1.62705e-06,5.0719e-07,1.29498e-05,0.0
3156,570991,-0.0384,-9.5,-10.3,-21.6,-3.01655,-2.8907,-0.0180367,0.0547826,181,3.00883e-06,7.9881e-07,2.41455e-05,0.0
3160,571715,-0.0017,-9.5,-9.9,-17.3,-2.45131,-2.38723,-0.0190843,0.0463269,181,5.72357e-07,1.63126e-07,6.18623e-06,0.0
3164,572439,-0.0002,-9.7,-9.9,-9.6,-2.71367,-2.66187,-0.0240796,0.0415176,181,1.5423e-06,4.76736e-07,2.03757e-05,0.0
3168,573163,-0.0012,-9.7,-10.3,-9.8,-2.59115,-2.54691,-0.0235365,0.0469695,181,1.72546e-06,5.62363e-07,1.41822e-05,0.0
3172,573887,-0.0036,-9.6,-10.2,-7.4,-2.54821,-2.4935,-0.0350846,0.0521334,181,2.00792e-06,5.55991e-07,2.22916e-05,0.0
3176,574611,-0.0707666666667,-9.7,-9.8,-7.1,-2.53404,-2.46806,-0.0372507,0.050962,181,1.70742e-06,4.63937e-07,1.40317e-05,0.0
3180,575335,-0.141466666667,-9.7,-9.9,-6.6,-2.29082,-2.23219,-0.0371718,0.0446569,181,9.44253e-07,2.77144e-07,8.94052e-06,0.0
3184,576059,-0.0220333333333,-9.5,-10.2,-7.4,-2.53696,-2.47923,-0.0405937,0.0484875,181,1.45109e-06,4.1642e-07,1.13398e-05,0.0
3188,576783,-0.0008,-9.5,-10.4,-9.2,-2.42429,-2.34026,-0.0452242,0.0552569,181,6.82637e-07,1.65036e-07,6.7574e-06,0.0
3192,577507,-0.0,-9.4,-10.6,-10.1,-2.26,-2.21741,-0.0234272,0.0351961,181,5.18611e-07,1.34886e-07,4.09041e-06,0.0
3196,578231,-0.0013,-9.5,-10.9,-7.2,-2.41946,-2.36742,-0.0248211,0.0366705,181,4.62073e-07,1.15017e-07,2.76969e-06,0.0
3200,578955,-0.00956666666667,-9.2,-10.0,-6.8,-2.17697,-2.13051,-0.0312369,0.0535531,181,6.96794e-07,1.78878e-07,6.47339e-06,0.0
3204,579679,-0.0091,-9.4,-9.0,-10.3,-2.358,-2.29759,0.000200665,0.0350428,181,1.47523e-06,4.36511e-07,1.22342e-05,0.0
3208,580403,-0.0007,-9.4,-8.7,-9.2,-2.36836,-2.30068,-0.0131688,0.0221904,181,1.31584e-06,3.61833e-07,1.07453e-05,0.0
3212,581127,-0.0001,-9.9,-9.3,-16.2,-2.62598,-2.53042,-0.00940375,0.0494168,181,1.57182e-06,4.54155e-07,1.83769e-05,0.0
3216,581851,-0.226266666667,-9.8,-9.3,-12.5,-2.47461,-2.39735,-0.0102779,0.035944,181,1.52141e-06,3.96657e-07,1.02789e-05,0.0
3220,582575,-0.0002,-9.9,-9.8,-14.3,-2.76915,-2.68187,-0.0288835,0.059294,181,2.50223e-06,7.51106e-07,2.0045e-05,0.0
3224,583299,-0.0012,-10.3,-11.0,-15.8,-2.88909,-2.78481,-0.0290322,0.0642241,181,2.45935e-06,7.4648e-07,1.90886e-05,0.0
3228,584023,-0.0016,-10.2,-10.5,-11.6,-2.2556,-2.2424,-0.0080204,0.0290086,181,2.47625e-06,7.75841e-07,2.01572e-05,0.0
3232,584747,-0.0480666666667,-10.4,-10.7,-6.1,-2.47475,-2.44006,-0.018606,0.0334323,181,1.44335e-06,4.31838e-07,1.15067e-05,0.0
3236,585471,-0.2649,-11.0,-10.9,-11.1,-2.70139,-2.612,-0.0247109,0.0608939,181,1.58747e-06,4.38399e-07,1.43828e-05,0.0
3240,586195,-0.0016,-10.7,-11.0,-11.4,-2.81235,-2.72493,-0.023353,0.0435935,181,1.30336e-06,3.80752e-07,1.06955e-05,0.0
3244,586919,-0.358633333333,-11.8,-12.7,-19.4,-2.82611,-2.66738,-0.0255325,0.0603397,181,1.10863e-06,3.51063e-07,1.17736e-05,0.0
3248,587643,-0.0377333333333,-12.0,-13.1,-19.0,-2.95125,-2.8265,-0.0210645,0.0507998,181,1.59684e-06,5.09536e-07,1.2585e-05,0.0
3252,588367,-0.3709,-11.7,-14.2,-20.2,-2.95419,-2.85795,-0.0200805,0.0558078,181,1.88839e-06,5.03445e-07,2.04273e-05,0.0
3256,589091,-0.0061,-11.2,-13.8,-16.0,-3.11974,-3.01013,-0.0394278,0.0754451,181,7.8101e-07,2.61512e-07,7.37598e-06,0.0
3260,589815,-0.0001,-11.1,-13.5,-9.9,-2.86209,-2.79787,-0.0374799,0.0580107,181,1.09126e-06,3.92377e-07,7.01847e-06,0.0
3264,590539,-0.0006,-11.4,-13.4,-12.3,-2.65557,-2.58476,-0.0265188,0.0462238,181,1.14098e-06,3.4516e-07,8.62893e-06,0.0
3268,591263,-0.0474333333333,-11.5,-13.3,-11.7,-2.94449,-2.86913,-0.0219461,0.0638508,181,8.90359e-07,2.52331e-07,1.24705e-05,0.0
3272,591987,-0.534966666667,-12.0,-13.2,-16.7,-3.25174,-3.13033,-0.0403473,0.0728612,181,1.95089e-06,5.6449e-07,2.77215e-05,0.0
3276,592711,-0.0004,-11.8,-12.9,-13.2,-2.43421,-2.36096,-0.0458688,0.0664671,181,5.89407e-07,1.71113e-07,5.26203e-06,0.0
3280,593435,-0.0001,-11.9,-13.0,-8.1,-2.61996,-2.56154,-0.0403518,0.067011,181,2.14632e-06,6.45654e-07,1.77977e-05,0.0
3284,594159,-0.0001,-11.9,-13.0,-7.0,-2.83761,-2.74849,-0.0636287,0.074123,181,1.789e-06,5.44466e-07,2.24681e-05,0.0
3288,594883,-0.0109,-12.0,-13.1,-11.0,-2.95372,-2.87778,-0.0218364,0.0604417,181,2.78252e-06,8.08961e-07,3.27133e-05,0.0
3292,595607,-0.0194333333333,-12.0,-12.5,-9.7,-2.77642,-2.71392,-0.0179079,0.0372209,181,1.18125e-06,3.54629e-07,1.05872e-05,0.0
3296,596331,-0.0616333333333,-11.7,-10.9,-8.5,-2.29441,-2.25473,-0.0327405,0.0467926,181,1.17088e-06,3.82759e-07,1.00584e-05,0.0
3300,597055,-0.244066666667,-12.4,-11.0,-11.4,-2.75173,-2.68109,0.00411992,0.062724,181,8.55506e-07,2.84322e-07,1.05937e-05,0.0
3304,597779,-0.0049,-11.9,-10.6,-10.6,-2.62806,-2.54849,-0.0349155,0.0496274,181,1.38433e-06,3.89018e-07,1.77686e-05,0.0
3308,598503,-0.0892333333333,-12.1,-10.3,-10.6,-2.82975,-2.78562,-0.0174716,0.0593087,181,9.41755e-07,3.39878e-07,9.27025e-06,0.0
3312,599227,-0.2314,-11.9,-11.0,-11.6,-3.2906,-3.16189,-0.0517358,0.0847119,181,1.02393e-06,3.63637e-07,7.89958e-06,0.0
3316,599951,-0.0693666666667,-12.2,-11.5,-15.9,-3.25183,-3.15695,-0.0216346,0.0703748,181,6.90005e-07,2.44406e-07,6.11299e-06,0.0
3320,600675,-0.1003,-12.0,-10.4,-13.3,-3.07429,-2.98662,-0.0580603,0.0664708,181,1.43075e-06,4.5623e-07,1.58959e-05,0.0
3324,601399,-0.0119,-11.6,-10.3,-10.3,-2.91075,-2.85239,-0.0321638,0.050451,181,1.26232e-06,4.19004e-07,1.02063e-05,0.0
3328,602123,-0.0052,-11.8,-10.5,-8.9,-2.83656,-2.78268,-0.0314695,0.0482642,181,2.26753e-06,7.9243e-07,2.04e-05,0.0
3332,602847,-0.0187666666667,-11.9,-10.5,-9.3,-2.65855,-2.57663,-0.0478803,0.0673946,181,7.10425e-07,2.31543e-07,5.20422e-06,0.0
3336,603571,-0.0011,-11.5,-10.7,-8.6,-2.72898,-2.65817,-0.0349668,0.0558012,181,1.21636e-06,3.98342e-07,1.01955e-05,0.0
3340,604295,-0.0005,-11.9,-11.0,-12.6,-2.78895,-2.6848,-0.0166635,0.0635457,181,5.05741e-07,1.79744e-07,4.6611e-06,0.0
3344,605019,-0.0023,-11.6,-12.1,-17.0,-3.15484,-3.016,-0.0125944,0.0717056,181,1.46952e-06,5.27457e-07,2.30397e-05,0.0
3348,605743,-0.0220333333333,-11.3,-11.9,-16.8,-2.72347,-2.63709,-0.0455696,0.0603696,181,1.32182e-06,4.57278e-07,1.32825e-05,0.0
3352,606467,-0.1979,-11.0,-11.4,-10.3,-2.67941,-2.6514,-0.0116766,0.0357047,181,1.569e-06,5.44716e-07,1.22034e-05,0.0
3356,607191,-0.183433333333,-10.7,-11.5,-6.9,-2.3255,-2.28208,-0.0180599,0.0349358,181,1.77522e-06,5.37254e-07,1.73609e-05,0.0
3360,607915,-0.0005,-10.9,-11.0,-7.6,-2.37618,-2.31045,-0.0199936,0.0465987,181,1.02917e-06,3.53634e-07,1.19781e-05,0.0
3364,608639,-0.0184333333333,-10.7,-10.5,-8.6,-2.48158,-2.3865,-0.0420994,0.0632845,181,9.48037e-07,3.24505e-07,7.4167e-06,0.0
3368,609363,-0.0009,-10.5,-10.0,-9.4,-2.46162,-2.40781,-0.0380076,0.0478254,181,6.59658e-07,2.18653e-07,5.112e-06,0.0
3372,610087,-0.0548333333333,-10.1,-10.2,-7.6,-2.43555,-2.34337,-0.0621093,0.0690081,181,1.1527e-06,3.60036e-07,1.19042e-05,0.0
3376,610811,-0.105633333333,-10.2,-9.7,-6.2,-2.5358,-2.5056,-0.0151078,0.0437885,181,1.16974e-06,3.79257e-07,1.14422e-05,0.0
3380,611535,-0.0002,-10.0,-9.4,-4.9,-2.58851,-2.55277,-0.0368348,0.0570606,181,6.51064e-07,2.08433e-07,6.1933e-06,0.0
3384,612259,-0.0183666666667,-10.0,-9.3,-5.5,-2.30872,-2.25963,-0.0312395,0.0416544,181,1.99513e-06,6.6508e-07,1.83439e-05,0.0
3388,612983,-0.0220333333333,-9.6,-9.2,-6.7,-2.46082,-2.42545,-0.0165915,0.0351295,181,1.12977e-06,3.40591e-07,8.84639e-06,0.0
3392,613707,-0.404033333333,-10.0,-8.6,-10.4,-2.72517,-2.64915,-0.00399578,0.0385724,181,1.35482e-06,4.32421e-07,1.30936e-05,0.0
3396,614431,-0.0029,-10.2,-8.0,-11.4,-2.76745,-2.68388,-0.0421915,0.0650347,181,1.0173e-06,3.2745e-07,8.72039e-06,0.0
